    19.940,  .15599E+02
    19.960,  .31150E+02
    19.980,  .11390E+01
    20.000, -.48650E+02
    20.020, -.59650E+02
    20.040, -.45681E+02
    20.060, -.48750E+02
    20.080, -.44150E+02
    20.100, -.23310E+02
    20.120, -.28009E+02
    20.140, -.42920E+02
    20.160, -.42720E+02
    20.180, -.55080E+02
    20.200, -.66590E+02
    20.220, -.43239E+02
    20.240, -.17960E+02
    20.260, -.23520E+02
    20.280, -.31230E+02
    20.300, -.19009E+02
    20.320, -.97500E+01
    20.340, -.72700E+01
    20.360,  .10849E+02
    20.380,  .34161E+02
    20.400,  .42310E+02
    20.420,  .48640E+02
    20.440,  .76709E+02
    20.460,  .11458E+03
    20.480,  .12222E+03
    20.500,  .96210E+02
    20.520,  .54581E+02
    20.540, -.20370E+01
    20.560, -.47391E+02
    20.580, -.52930E+02
    20.600, -.36460E+02
    20.620, -.26970E+02
    20.640, -.37831E+02
    20.660, -.57910E+02
    20.680, -.74550E+02
    20.700, -.10478E+03
    20.720, -.14082E+03
    20.740, -.13290E+03
    20.760, -.73761E+02
    20.780, -.13982E+02
    20.800,  .11220E+02
    20.820,  .10470E+02
    20.840,  .24700E+01
    20.860, -.10270E+02
    20.880, -.22500E+02
    20.900, -.15210E+02
    20.920,  .10730E+02
    20.940,  .40279E+02
    20.960,  .64091E+02
    20.980,  .70080E+02
    21.000,  .80160E+02
    21.020,  .11725E+03
    21.040,  .14127E+03
    21.060,  .13513E+03
    21.080,  .11966E+03
    21.100,  .88751E+02
    21.120,  .54101E+02
    21.140,  .33130E+02
    21.160,  .19460E+02
    21.180,  .21840E+02
    21.200,  .36670E+02
    21.220,  .36200E+02
    21.240,  .19690E+01
    21.260, -.53189E+02
    21.280, -.82650E+02
    21.300, -.75549E+02
    21.320, -.58160E+02
    21.340, -.34550E+02
    21.360, -.10511E+02
    21.380,  .14361E+02
    21.400,  .39620E+02
    21.420,  .41220E+02
    21.440,  .38430E+02
    21.460,  .56071E+02
    21.480,  .70320E+02
    21.500,  .69550E+02
    21.520,  .51021E+02
    21.540,  .24321E+02
    21.560,  .17050E+02
    21.580,  .33900E+02
    21.600,  .73319E+02
